,id,rank,FDR,sign,log_FDR,log_rank,srank,desc
cgd5_3730-RA-p1,385,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Ankyrin repeat-containing protein
cgd5_3800-RA-p1,386,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein with Armadillo-like helical
cgd5_3820-RA-p1,387,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,"Vacuole membrane protein, VMP1 like integral membrane protein"
cgd5_3840-RA-p1,388,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,BSD domain containing protein
cgd5_3370-RA-p1,389,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd5_2990-RA-p1,390,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein with Armadillo-like helical
cgd6_660-RA-p1,391,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Secreted pepsinogen like aspartyl protease
cgd6_3540-RA-p1,392,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Exosomal RNAse PH
cgd8_1520-RA-p1,393,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,"COPII coat assembly protein, Sec16"
cgd8_1560-RA-p1,394,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Peptidyl-prolyl cis-trans isomerase
cgd8_1640-RA-p1,395,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,PRA1 family protein
cgd8_170-RA-p1,396,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,DNA-directed RNA polymerase subunit beta
cgd8_1750-RA-p1,397,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd8_1860-RA-p1,398,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,LisH motif/WD40/YVTN repeat containing protein
cgd8_190-RA-p1,399,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Mak5 pre-mRNA splicing RNA SFII helicase
cgd8_2000-RA-p1,400,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,RNA cytidine acetyltransferase
cgd8_2050-RA-p1,401,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,RRP5 like protein involved in rRNA biogenesis with 7 S1 domains and 5 HAT repeats
cgd8_20-RA-p1,402,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein (SKSR gene family)
cgd8_2100-RA-p1,403,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,PH/NUP50/RAN binding domain containing protein
cgd8_210-RA-p1,404,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Transcription factor TFIID
cgd8_2200-RA-p1,405,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Actin
cgd8_2250-RA-p1,406,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,XRN 5-3 exonuclease N-terminus
cgd8_2260-RA-p1,407,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Alkaline-phosphatase-like protein
cgd8_2270-RA-p1,408,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_2300-RA-p1,409,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Bromodomain/HAS/DEXDc/SNF2 domain containing protein
cgd8_2370-RA-p1,410,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Adenosine kinase/Carbohydrate kinase PfkB
cgd8_240-RA-p1,411,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_2520-RA-p1,412,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Mtr4p like SKI family SFII helicase
cgd8_2540-RA-p1,413,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_2550-RA-p1,414,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized transmembrane Protein
cgd8_2560-RA-p1,415,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein with RING-type Zinc finger
cgd8_2620-RA-p1,416,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_2660-RA-p1,417,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_2710-RA-p1,418,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,FAD/NAD(P)-binding domain containing protein
cgd8_2720-RA-p1,419,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Insulinase like metalloprotease
cgd8_1460-RA-p1,420,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,DNA-directed RNA polymerase III subunit Rpc5
cgd8_1450-RA-p1,421,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,G-protein beta WD-40 repeat
cgd8_1430-RA-p1,422,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,PP2C like protein phosphatase
cgd8_1340-RA-p1,423,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_4730-RA-p1,424,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,UBA/TS-N/XPC-binding/Ubiquitin-associated domain-containing/Rad23-like protein
cgd7_4790-RA-p1,425,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,PPM-type phosphatase domain containing protein
cgd7_4830-RA-p1,426,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Mechanosensitive ion channel MscS containing protein
cgd7_4840-RA-p1,427,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Phosducin related thioredoxin fold protein
cgd7_4920-RA-p1,428,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Protein
cgd7_4990-RA-p1,429,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Ubiquitin ligase with a HECT domain at the C-terminus
cgd7_5120-RA-p1,430,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_520-RA-p1,431,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Cyclophilin-like peptidyl-prolyl cis-trans isomerase
cgd7_5210-RA-p1,432,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Bromo domain containing protein
cgd7_5240-RA-p1,433,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,HAD-like domain containing protein
cgd7_5300-RA-p1,434,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Rab geranylgeranyltransferase alpha subunit
cgd7_5340-RA-p1,435,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_5440-RA-p1,436,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_2770-RA-p1,437,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Bromodomain/HAS/DEXDc/SNF2 domain containing protein
cgd7_60-RA-p1,438,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Hat1-like acetyltransferase
cgd7_670-RA-p1,439,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,t-SNARE domain-containing protein
cgd7_700-RA-p1,440,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase
cgd7_830-RA-p1,441,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Queuine tRNA-ribosyltransferase catalytic subunit 1
cgd7_860-RA-p1,442,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Armadillo-like helical protein
cgd7_920-RA-p1,443,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,N-terminal acetyltransferase A auxiliary subunit with TPR repeat
cgd7_930-RA-p1,444,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Adipose-regulatory protein (Seipin)
cgd7_970-RA-p1,445,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Syf1p. protein with 8 HAT domains
cgd8_100-RA-p1,446,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_1070-RA-p1,447,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Actin
cgd8_1080-RA-p1,448,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,STXBP/UNC-18/SEC1 syntaxin involved in golgi transport
cgd8_1100-RA-p1,449,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,NRAP like nucleolar RNA associated protein
cgd8_1150-RA-p1,450,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Cytidyltransferase-like domain containing protein
Cgd8_1200-RA-p1,451,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,E3A like HECT domain containing ubiquitin protein ligase
cgd7_610-RA-p1,452,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_2780-RA-p1,453,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Integral membrane protein EMC3/TMCO1-like
cgd8_290-RA-p1,454,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Serine-threonine protein phosphatase
cgd8_2920-RA-p1,455,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Vps60p /Vps20p/snf7 like protein
cgd8_4570-RA-p1,456,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_460-RA-p1,457,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Metallo-beta-lactamase
cgd8_4620-RA-p1,458,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,"Helicase superfamily 1-2/SNF2/Zinc finger, RING/FYVE/PHD-type domain containg protein"
cgd8_4680-RA-p1,459,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Brix domain containing protein
cgd8_4760-RA-p1,460,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Arginine n-methyltransferase
cgd8_4770-RA-p1,461,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Cleavage/polyadenylation specificity factor A subunit
cgd8_4780-RA-p1,462,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Ribosome control protein 1
cgd8_4800-RA-p1,463,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,"Zinc finger, RING/FYVE/FHA/SMAD/PHD-type domain containg protein"
cgd8_4810-RA-p1,464,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,NLI interacting factor-like phosphatase FCP1/BRCT/HAD domain containing protein
cgd8_4840-RA-p1,465,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,SANT/Myb domain/WD40YVTN repeat containing protein
cgd8_4850-RA-p1,466,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,SUN/Galactose-binding domain containing protein
cgd8_4910-RA-p1,467,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,"Exonuclease, RNase T/DNA polymerase III"
cgd8_5020-RA-p1,468,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Carbohydrate binding module family 20
cgd8_4550-RA-p1,469,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_510-RA-p1,470,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Pus1p-like type II pseudousynthas TruA
cgd8_5293-RA-p1,471,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_530-RA-p1,472,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_5310-RA-p1,473,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd8_5340-RA-p1,474,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd8_5350-RA-p1,475,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_5360-RA-p1,476,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_5420-RA-p1,477,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_590-RA-p1,478,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,alpha/beta hydrolase fold-containing protein
cgd8_610-RA-p1,479,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,AAA-type ATPase/BRCT/DNA polymerase III delta subunit/Replication factor RFC1 C terminal domain containing protein
cgd8_710-RA-p1,480,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Myosin motor domain containing protein
cgd8_750-RA-p1,481,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Cyclic nucleotide (CGMP)-dependent protein kinase with 3 cNMP binding domains and a Ser/Thr kinase domain
cgd8_780-RA-p1,482,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Zinc finger C3H1-type RNA biding domain containing protein
cgd8_880-RA-p1,483,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Transcription initiation factor TFIIB Sua7p ZnR+2cyclins
cgd8_5160-RA-p1,484,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_4710-RA-p1,485,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,START domain containing protein
cgd8_4520-RA-p1,486,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Protein
cgd8_4320-RA-p1,487,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Protein
cgd8_2940-RA-p1,488,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Replication factor C like AAA Atpase
cgd8_2980-RA-p1,489,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Exosome complex RNA-binding protein 1/RRP40/RRP4
cgd8_3000-RA-p1,490,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,SYG1/EXS domain containg protein
cgd8_300-RA-p1,491,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,RNA polymerase III C5 subunit
cgd8_3080-RA-p1,492,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,HAS/SNF2/Helicase/SANT-associated domain containing protein
cgd8_3090-RA-p1,493,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Proteasome activator p28/ Ki autoantigen
cgd8_30-RA-p1,494,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein (SKSR gene family)
cgd8_3140-RA-p1,495,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Cytosolic Fe-S cluster assembly factor NUBP1
cgd8_3220-RA-p1,496,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,RNA-binding protein Lupus La
cgd8_3230-RA-p1,497,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,AP2/ERF domain containing protein
cgd8_3240-RA-p1,498,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Protein
cgd8_3263-RA-p1,499,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_3300-RA-p1,500,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Kinesin-like protein
cgd8_4400-RA-p1,501,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Transcription elongation factor TFIIS
cgd8_340-RA-p1,502,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Exoribonuclease domain containing protein
cgd8_3440-RA-p1,503,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein with Armadillo-like helical
cgd8_3540-RA-p1,504,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein (WYLE gene family)
cgd8_3570-RA-p1,505,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein (WYLE gene family)
cgd8_3660-RA-p1,506,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,RNA 3-Terminal Phosphate Cyclase-like protein
cgd8_3720-RA-p1,507,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,"Zinc finger, RING/FYVE/PHD-type domain containg protein"
cgd8_3770-RA-p1,508,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,DNAJ like chaperone
cgd8_3860-RA-p1,509,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_3970-RA-p1,510,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Nucleosome assembly protein (NAP)
cgd8_4020-RA-p1,511,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_4090-RA-p1,512,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_40-RA-p1,513,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein (SKSR gene family)
cgd8_4240-RA-p1,514,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Cleavage/polyadenylation specificity factor subunit A
cgd8_4260-RA-p1,515,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Rad60/SUMO-like domain containing protein
cgd8_3420-RA-p1,516,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Protein arginine N-methyltransferase
cgd6_3530-RA-p1,517,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein with WD40-repeat
cgd7_4620-RA-p1,518,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Replication protein A
cgd7_4530-RA-p1,519,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Protein
cgd6_4740-RA-p1,520,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_4780-RA-p1,521,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_4790-RA-p1,522,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein with B-box-type zinc finger
cgd6_4850-RA-p1,523,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Pre-mRNA-splicing factor 19 with U box domain
cgd6_4880-RA-p1,524,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Cryptopain-cysteine proteinase secreted
cgd6_5050-RA-p1,525,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_5130-RA-p1,526,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,tRNA (guanine(37)-N1)-methyltransferase
cgd6_5250-RA-p1,527,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Transcription elongation factor Spt6
cgd6_5400-RA-p1,528,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd6_5410-RA-p1,529,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd6_5460-RA-p1,530,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Secreted Protein (FLGN gene family)
cgd6_580-RA-p1,531,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,CPFS2 Metallo-beta-lactamase
cgd6_720-RA-p1,532,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,P-type ATPase A domain containing protein
cgd6_750-RA-p1,533,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Protein phosphatase-1 regulatory subunit 7 alpha2
cgd6_780-RA-p1,534,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Thrombospondin type-1 (TSP1) repeat/EGF-like domain containing protein
cgd6_800-RA-p1,535,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Thrombospondin type-1 (TSP1) repeat/EGF-like domain containing protein
cgd6_80-RA-p1,536,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Histone deacetylase
cgd6_830-RA-p1,537,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Pleckstrin homology domain containing protein
cgd6_850-RA-p1,538,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Thioredoxin
cgd6_870-RA-p1,539,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_1010-RA-p1,540,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,EF-hand calcium-binding domain-containing potein
cgd7_10-RA-p1,541,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_110-RA-p1,542,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Sortilin
cgd7_1130-RA-p1,543,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Bromo domain-containing protein
cgd7_1160-RA-p1,544,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,DEAD/DEAH box helicase domain containing protein
cgd7_1220-RA-p1,545,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_1300-RA-p1,546,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Protein kinase-like domain containing protein
cgd6_470-RA-p1,547,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Acetyl-coenzyme A transporter 1
cgd6_4690-RA-p1,548,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,SAC3/GANP/Rpn12p family
cgd6_4670-RA-p1,549,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Prp9p-like splicing factor 3a subunit 3 snRNP
cgd6_4660-RA-p1,550,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized Protein
cgd6_3550-RA-p1,551,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,tRNA N6-adenosine threonylcarbamoyltransferase Kae1/OSGEP
cgd6_3570-RA-p1,552,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Protein-tyrosine-like/Myotubularin-like phosphatase domain containing protein
cgd6_3610-RA-p1,553,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein with WD40 repeat
cgd6_3690-RA-p1,554,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,PUB/Ubiquitin-related domain containing protein
cgd6_3760-RA-p1,555,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_3800-RA-p1,556,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Hexokinase
cgd6_3810-RA-p1,557,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Cleavage/polyadenylation specificity factor subunit 5
cgd6_3840-RA-p1,558,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,SET domain containing protein
cgd6_3860-RA-p1,559,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,SNF2 helicase
cgd6_3910-RA-p1,560,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Pleckstrin homology (PH) domain containing protein
cgd6_3960-RA-p1,561,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,GTP-binding elongation factor protein
cgd6_4000-RA-p1,562,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_4030-RA-p1,563,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_1360-RA-p1,564,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Sec14d/CRAL-TRIO domain-containing protein
cgd6_4110-RA-p1,565,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein with Armadillo-like helical
cgd6_4170-RA-p1,566,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_4200-RA-p1,567,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Serine/threonine-protein phosphatase
cgd6_4240-RA-p1,568,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,MO25-like protein
cgd6_4280-RA-p1,569,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_4290-RA-p1,570,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,MATH/TRAF domain/WD40/YVTN repeat containing protein
cgd6_4330-RA-p1,571,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Histidine phosphatase superfamily
cgd6_4410-RA-p1,572,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,DNA-directed DNA polymerase (pol2)
cgd6_4470-RA-p1,573,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd6_4490-RA-p1,574,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,RNA recognition motif domain containing protein
cgd6_4540-RA-p1,575,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Palmitoyltransferase
cgd6_4550-RA-p1,576,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Ubiquitinyl hydrolase
cgd6_4610-RA-p1,577,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein with WD40 repeat
cgd6_4650-RA-p1,578,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Transcription elongation factor Spt5
cgd6_4150-RA-p1,579,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Formin Homology 2 Domain containing protein
cgd7_1410-RA-p1,580,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,AAA domain containing protein
cgd7_1510-RA-p1,581,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_1583-RA-p1,582,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_3000-RA-p1,583,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Repressor of RNA polymerase III transcription Maf1
cgd7_30-RA-p1,584,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_3100-RA-p1,585,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,LsmAD domain containing protein
cgd7_3340-RA-p1,586,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_3350-RA-p1,587,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,Eukaryotic DNA topoisomerase I
cgd7_340-RA-p1,588,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,GRASP55/65 PDZ-like domain containing protein
cgd7_3530-RA-p1,589,12.208072,1.0,+,-0.000390689249910088,1.0866470819730667,12.208072,PP2C-like phosphatase
