,id,rank,FDR,sign,log_FDR,log_rank,srank,desc
cgd5_840-RA-p1,205,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,PP2C like phosphatase
cgd4_940-RA-p1,206,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd5_630-RA-p1,207,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Bromodomain/Ankyrin repeat containing domain
cgd5_60-RA-p1,208,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Centrin like protein with 4x EF hands
cgd5_1040-RA-p1,209,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Arf GTPase activating protein
cgd5_1210-RA-p1,210,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd5_1240-RA-p1,211,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,40S ribosome biogenesis protein Tsr1 and BMS1
cgd5_2580-RA-p1,212,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein with C2H2-type Zinc finger
cgd5_2360-RA-p1,213,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,PDZ domain containing protein
cgd5_3243-RA-p1,214,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd5_2310-RA-p1,215,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Sin3 like paired amphipathic helix containing protein
cgd5_3490-RA-p1,216,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Biotin-protein ligase N-terminal domain containing protein
cgd5_2220-RA-p1,217,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Small nuclear ribonucleoprotein D1/ SM domain containing protein
cgd6_1910-RA-p1,218,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Proteinase inhibitor I42 chagasin
cgd5_3500-RA-p1,219,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Major facilitator superfamily domain containing protein
cgd5_3980-RA-p1,220,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
Cgd5_40-RA-p1,221,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized Secreted Protein
cgd5_4230-RA-p1,222,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,EGF-like domain containing protein
cgd5_160-RA-p1,223,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd5_1530-RA-p1,224,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd5_4530-RA-p1,225,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd5_2030-RA-p1,226,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Galactose-binding domain-like containing protein
cgd3_3660-RA-p1,227,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,BolA protein
cgd4_4030-RA-p1,228,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,UBX/SEP domain containing protein
cgd4_3650-RA-p1,229,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd3_3700-RA-p1,230,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_5270-RA-p1,231,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd3_3900-RA-p1,232,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_4840-RA-p1,233,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,"Serine protease, subtilase family, signal peptide"
cgd3_4150-RA-p1,234,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,RNA recognition motif domain containing protein
cgd6_4740-RA-p1,235,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_4640-RA-p1,236,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd3_440-RA-p1,237,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,C-type lectin containing protein
cgd6_4530-RA-p1,238,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_4470-RA-p1,239,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_4440-RA-p1,240,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd3_820-RA-p1,241,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_3730-RA-p1,242,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,"Signal peptide, Peptidase S8/S53 domain containing protein"
cgd4_1300-RA-p1,243,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_3440-RA-p1,244,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_3400-RA-p1,245,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Serine/threonine-protein kinase
cgd4_2340-RA-p1,246,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd4_3450-RA-p1,247,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_210-RA-p1,248,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Oocyst wall protein 9
cgd6_2440-RA-p1,249,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd4_320-RA-p1,250,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd4_3130-RA-p1,251,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Translation initiation factor IF6
cgd4_3070-RA-p1,252,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_1990-RA-p1,253,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_2720-RA-p1,254,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd4_2610-RA-p1,255,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,unspecified product
cgd6_2920-RA-p1,256,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd6_300-RA-p1,257,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd4_2520-RA-p1,258,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd4_2470-RA-p1,259,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd4_2360-RA-p1,260,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Ubiquilin
cgd6_2900-RA-p1,261,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Exostosin-like protein
cgd7_3340-RA-p1,262,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd3_180-RA-p1,263,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,KOG1666/V-SNARE domain containing protein
cgd5_2710-RA-p1,264,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd2_2510-RA-p1,265,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Glucose-methanol-choline oxidoreductase
cgd1_3200-RA-p1,266,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Endoplasmic reticulum-based factor for assembly of V-ATPase
cgd2_2640-RA-p1,267,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd2_2660-RA-p1,268,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,UDP N-acetylglucosamine transporter-like nucleotide sugar transporter
cgd7_753-RA-p1,269,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Signal recognition particle SRP9/SRP14 subunit
cgd7_690-RA-p1,270,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Sm-like protein Lsm3
cgd2_2970-RA-p1,271,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,DNA-directed RNA polymerase II
cgd7_4920-RA-p1,272,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized Protein
cgd8_4150-RA-p1,273,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,RNA recognition motif domain containing protein
cgd8_4230-RA-p1,274,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Glucose-methanol-choline oxidoreductase
cgd8_3660-RA-p1,275,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,RNA 3-Terminal Phosphate Cyclase-like protein
cgd8_4260-RA-p1,276,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Rad60/SUMO-like domain containing protein
cgd2_3040-RA-p1,277,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd8_4400-RA-p1,278,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Transcription elongation factor TFIIS
cgd2_3050-RA-p1,279,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd1_2460-RA-p1,280,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd2_3070-RA-p1,281,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,High mobility group box domain containing protein
cgd1_2400-RA-p1,282,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized secreted protein
cgd2_3080-RA-p1,283,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,CpTSP10 protein/Kringle domain containing protein
cgd7_4730-RA-p1,284,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,UBA/TS-N/XPC-binding/Ubiquitin-associated domain-containing/Rad23-like protein
cgd8_4660-RA-p1,285,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd7_4670-RA-p1,286,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd7_490-RA-p1,287,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd8_3610-RA-p1,288,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized Secreted Protein
cgd8_1110-RA-p1,289,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,ER lumen protein-retaining receptor
cgd8_1160-RA-p1,290,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized Secreted Protein
cgd8_293-RA-p1,291,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,VMA21-like domain containing protein
cgd8_2800-RA-p1,292,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Signal peptide LNR (Lin-12/Notch) repeat containing protein
cgd1_800-RA-p1,293,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Protein disulfide isomerase
cgd8_2940-RA-p1,294,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Replication factor C like AAA Atpase
cgd8_2670-RA-p1,295,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Glucose-methanol-choline oxidoreductase
cgd8_2470-RA-p1,296,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd8_3090-RA-p1,297,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Proteasome activator p28/ Ki autoantigen
cgd1_430-RA-p1,298,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,emp24/gp25L/p24 family/GOLD domain containing protein
cgd1_390-RA-p1,299,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd1_3850-RA-p1,300,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized Secreted Protein (SKSR gene family)
cgd1_3840-RA-p1,301,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Insulinase-like peptidase/telomeric protein
cgd8_3350-RA-p1,302,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Oocyst wall protein 4
cgd1_370-RA-p1,303,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,carboxypeptidase A with signal peptide region
cgd8_2110-RA-p1,304,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,MIR motif-containing 39-like glycosyltransferase
cgd8_210-RA-p1,305,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Transcription factor TFIID
cgd8_3510-RA-p1,306,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Thioredoxin-like protein
cgd8_1850-RA-p1,307,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,E2F/DP family winged-helix DNA-binding domain containing protein
cgd1_3560-RA-p1,308,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd8_1810-RA-p1,309,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Surfeit locus protein 6
cgd1_3550-RA-p1,310,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Apple domain containing protein
cgd1_3543-RA-p1,311,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd2_200-RA-p1,312,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd8_1750-RA-p1,313,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized Secreted Protein
cgd7_4560-RA-p1,314,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Sushi/SCR/CCP/SbsA/lg-like domain containing protein
cgd2_3270-RA-p1,315,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Phosphoglucomutase
cgd7_5150-RA-p1,316,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Chitin-binding type-2 domain containing protein
cgd8_2890-RA-p1,317,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Translation initiation factor SUI1
cgd2_3320-RA-p1,318,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Papain family cysteine protease
cgd1_130-RA-p1,319,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Signal peptide region containing protein
cgd8_5160-RA-p1,320,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd7_4310-RA-p1,321,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,"Cysteine-rich secretory protein, allergen V5/Tpx-1-related"
cgd7_4440-RA-p1,322,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Glycosyltransferase 2-like
cgd8_5420-RA-p1,323,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd7_3500-RA-p1,324,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Leo1-like protein
cgd2_420-RA-p1,325,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Signal peptide containing protein
cgd8_60-RA-p1,326,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized Protein
cgd8_610-RA-p1,327,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,AAA-type ATPase/BRCT/DNA polymerase III delta subunit/Replication factor RFC1 C terminal domain containing protein
cgd2_4103-RA-p1,328,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Uncharacterized protein
cgd2_3990-RA-p1,329,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,EF-hand domain containing protein
cgd2_3660-RA-p1,330,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Subtilase family
cgd1_1310-RA-p1,331,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,Cleavage stimulation factor with RNA recognition motif domain
cgd1_1830-RA-p1,332,12.208072,0.23474,-,0.6277509859360443,1.0866470819730667,-12.208072,TB2/DP1/HVA22 family integral membrane protein
cgd6_4290-RA-p1,333,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,MATH/TRAF domain/WD40/YVTN repeat containing protein
cgd7_2600-RA-p1,334,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,WD40/YVTN repeat-like-containing domain
cgd7_2610-RA-p1,335,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Kelch/SKP1/BTB/POZ domain containing protein
cgd6_4610-RA-p1,336,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein with WD40 repeat
cgd6_2070-RA-p1,337,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Clathrin/coatomer adaptor N-terminal
cgd4_4090-RA-p1,338,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,SEC14
cgd6_3960-RA-p1,339,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,GTP-binding elongation factor protein
cgd4_4253-RA-p1,340,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein with Armadillo-like helical
cgd3_1173-RA-p1,341,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,E3A like HECT domain containing ubiquitin protein ligase
cgd7_930-RA-p1,342,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Adipose-regulatory protein (Seipin)
cgd7_920-RA-p1,343,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,N-terminal acetyltransferase A auxiliary subunit with TPR repeat
cgd6_5250-RA-p1,344,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Transcription elongation factor Spt6
cgd3_1180-RA-p1,345,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,E3 ubiquitin ligase
cgd7_860-RA-p1,346,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Armadillo-like helical protein
cgd3_3880-RA-p1,347,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Snu114p Gtpase/U5 snRNP-specific protein
cgd6_1340-RA-p1,348,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Calycin/START domain containing protein
cgd8_1120-RA-p1,349,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,HBS1 eRFS. GTpase. (RNA metabolism translation)
cgd6_2080-RA-p1,350,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Kem1p-like 5-3 exonuclease
cgd4_3480-RA-p1,351,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd2_4090-RA-p1,352,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,50S ribosome-binding GTPase
cgd4_2420-RA-p1,353,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Sushi/SCR/CCP domain containing protein
cgd6_3280-RA-p1,354,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,"Glycogen branching enzyme (1,4-alpha-glucan branching enzyme)"
cgd5_2860-RA-p1,355,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_30-RA-p1,356,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd4_2580-RA-p1,357,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Oxysterol-binding/PH domain containing protein
cgd7_3350-RA-p1,358,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Eukaryotic DNA topoisomerase I
cgd5_2963-RA-p1,359,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,U5snrp Brr2 SFII RNA helicase (sec63 and the second part of the RNA)
cgd6_3390-RA-p1,360,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Phosphatidylinositol kinase
cgd1_700-RA-p1,361,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,ABC transporter
cgd8_2560-RA-p1,362,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein with RING-type Zinc finger
cgd8_2550-RA-p1,363,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized transmembrane Protein
cgd8_750-RA-p1,364,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Cyclic nucleotide (CGMP)-dependent protein kinase with 3 cNMP binding domains and a Ser/Thr kinase domain
cgd6_3910-RA-p1,365,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Pleckstrin homology (PH) domain containing protein
cgd4_2690-RA-p1,366,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Sec7 domain containing protein
cgd4_2020-RA-p1,367,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Vacuolar import/degradation Vid27-related protein
cgd6_3530-RA-p1,368,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein with WD40-repeat
cgd5_310-RA-p1,369,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,PolyPPase VTC4 like
cgd4_180-RA-p1,370,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Dos2-interacting transcription regulator of RNA-Pol-II
cgd2_1640-RA-p1,371,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Serine/threonine-protein phosphatase
cgd5_3130-RA-p1,372,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,EF-hand domain containing protein
cgd4_3250-RA-p1,373,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,tRNA (guanine(26)-N(2))-dimethyltransferase
cgd6_2390-RA-p1,374,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,DNA topoisomerase
cgd1_1230-RA-p1,375,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Signal peptide region containing protein
cgd4_3330-RA-p1,376,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Protein kinase/EF-hand domain containing protein
cgd4_1080-RA-p1,377,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Thioredoxin domain containing protein
cgd5_2250-RA-p1,378,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_2730-RA-p1,379,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,ABC transporter
cgd6_5360-RA-p1,380,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd8_4910-RA-p1,381,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,"Exonuclease, RNase T/DNA polymerase III"
cgd7_830-RA-p1,382,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Queuine tRNA-ribosyltransferase catalytic subunit 1
cgd3_2890-RA-p1,383,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Pre-mRNA-processing-splicing factor 8
cgd3_280-RA-p1,384,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,mRNA translation inhibitor SKI2 SFII helicase
cgd3_1480-RA-p1,385,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Pp2c protein phosphatase 2 C
cgd6_1180-RA-p1,386,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized Secreted Protein
cgd2_3360-RA-p1,387,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd3_2410-RA-p1,388,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Ubiquitin-fusion degadation-2 (UFD2) family protein
cgd7_1170-RA-p1,389,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Ringfinger+4xC2H2+littlefinger domain-containing protein
cgd8_4940-RA-p1,390,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Alpha-trehalose-phosphate synthase
cgd1_1720-RA-p1,391,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,SpoU type tRNA/rRNA methyltransferase
cgd7_4470-RA-p1,392,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Tyrosine-protein phosphatase CDC14
cgd7_4830-RA-p1,393,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Mechanosensitive ion channel MscS containing protein
cgd5_900-RA-p1,394,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Flagellum site-determining protein YlxH/ Fe-S cluster assembling factor NBP35
Cgd5_540-RA-p1,395,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_1610-RA-p1,396,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Nucleoporin interacting component Nup93/Nic96
cgd8_4800-RA-p1,397,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,"Zinc finger, RING/FYVE/FHA/SMAD/PHD-type domain containg protein"
cgd2_3300-RA-p1,398,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,RecQ mediated genome instability protein N-terminal domain containing protein
cgd8_4850-RA-p1,399,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,SUN/Galactose-binding domain containing protein
cgd3_2010-RA-p1,400,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein with EF-hand domain
cgd5_4430-RA-p1,401,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,WD40-repeat-containing protein
cgd2_3210-RA-p1,402,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_4530-RA-p1,403,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized Protein
cgd5_4140-RA-p1,404,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd1_1950-RA-p1,405,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein with RING-type Zinc finger and CDC48 domain 2
cgd2_3250-RA-p1,406,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Tetratricopeptide repeat
cgd1_2050-RA-p1,407,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein with WD40 repeat
cgd5_3700-RA-p1,408,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Sec1-like protein
cgd1_2480-RA-p1,409,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Actin family
cgd1_3240-RA-p1,410,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
cgd7_5440-RA-p1,411,12.208072,0.23474,+,0.6277509859360443,1.0866470819730667,12.208072,Uncharacterized protein
