Gene_ID,logFC,logCPM,LR,PValue,FDR,log_PValue,log_FDR,desc,mlog10FDR,logLR
Tb927.7.3520,-0.18047554004867125,5.948331705517852,14.928246088507912,0.00011167832252571887,0.0004190990449758172,3.952031118031222,-3.377683328815894,Mitochondrial pyruvate carrier 2,-3.952031118031222,-1.1740087857003976
Tb927.7.3530,-0.0008746438230684719,6.454952869301573,0.0007248542106026434,0.9785210557714255,0.9847505531937186,0.00942982477659103,-0.006673766549374617,Vacuolar protein 14 C-terminal Fig4p binding  putative,-0.00942982477659103,3.139749333977514
Tb927.7.3540,0.07217718056981247,6.542928655989236,4.942357515980928,0.02620626933288184,0.05413243330558136,1.581594799864632,-1.2665424505103617,hypothetical protein  conserved,-1.581594799864632,-0.6939341578207714
Tb927.7.3550,0.15326604447444514,10.243650816982807,18.83277538533656,1.426938722967871e-05,6.442747398406604e-05,4.845594676393635,-4.190928895757283,cytoskeleton associated protein  putative,-4.845594676393635,-1.2749143266931071
Tb927.7.3560,0.06848179611735186,7.880770813196847,4.947195592984723,0.02613302650864557,0.054004928018527396,1.5828102910040143,-1.2675666084436668,Component of motile flagella 7,-1.5828102910040143,-0.6943590810281685
Tb927.7.3570,0.05361519233660241,5.807399359524408,2.159350882451701,0.14170454132289478,0.22430706479205745,0.8486162313342622,-0.6491570476301946,hypothetical protein  conserved,-0.8486162313342622,-0.33432321849492447
Tb927.7.3580,0.034717186673694105,4.028927187570576,0.3453690160621581,0.5567463977069769,0.6599846982116682,0.2543425842823272,-0.18046613348733304,Serine/threonine-protein kinase NEK11  putative,-0.2543425842823272,0.4617166266898318
Tb927.7.3590,0.1032117269240648,5.845790211021475,6.460913647307848,0.011027293123103046,0.025630759449683915,1.9575310810297224,-1.5912385253053956,conserved protein,-1.9575310810297224,-0.8102939365596991
Tb927.7.3600,0.5848714364687061,5.824927767153234,139.2271519086616,3.928447817375222e-32,1.1143010552954032e-30,31.405779011330722,-29.95299745818404,emp24/gp25L/p24 family/GOLD  putative,-31.405779011330722,-2.143723939112236
Tb927.7.3610,0.04539457508792989,6.125720131533976,1.6007566684266745,0.20579601274857,0.3049656734105363,0.6865630438499172,-0.5157490415953794,hypothetical protein  conserved,-0.6865630438499172,-0.20432531968244633
Tb927.7.3620,0.07218893750310154,7.352145223076968,3.633072795864038,0.05664214689492747,0.10462102726332342,1.2468602940373903,-0.9803810199938959,tyrosyl-tRNA synthetase,-1.2468602940373903,-0.5602740999065687
Tb927.7.3630,0.21921433770025014,7.757492042720365,34.64451407637308,3.957522734542377e-09,2.9366238054998266e-08,8.4025765815931,-7.532151684958269,TPR-repeat-containing chaperone protein DNAJ  putative,-8.4025765815931,-1.5396344743018489
Tb927.7.3640,0.005556294930952169,5.894011423407726,0.024397148781442723,0.8758786346271693,0.9123995159050513,0.057556067305991054,-0.039814953820444615,hypothetical protein  conserved,-0.057556067305991054,1.6126609253350244
Tb927.7.3645,0.2708382406273882,4.183671685651512,19.663778727409603,9.233508527050968e-06,4.320127418260063e-05,5.034633245408678,-4.364503443872317,hypothetical protein,-5.034633245408678,-1.2936669785404624
Tb927.7.3650,0.056675874779680196,5.042659860282818,1.4135295323805792,0.23447135336908725,0.3384055673522454,0.6299102098090094,-0.4705625006848172,STE/STE11 serine/threonine-protein kinase  putative,-0.6299102098090094,-0.15030488648379103
Tb927.7.3660,-0.3830530550328746,5.298924821001076,95.35369813289137,1.5923477584268355e-22,3.0563084056353545e-21,21.797962079140643,-20.51480282414489,hypothetical protein  conserved,-21.797962079140643,-1.9793375410900804
Tb927.7.3670,-0.027026695900695757,5.940022980274958,0.6333026030268392,0.4261464790199496,0.5404719024007637,0.3704410955084272,-0.2672268788605092,TrkA-N domain containing protein  putative,-0.3704410955084272,0.19838872691367404
Tb927.7.3680,0.019308930068298473,8.499471729349082,0.40917500517008065,0.5223885373859307,0.6293444367599468,0.28200636122121964,-0.20111160249960924,ubiquitin/ribosomal protein S27a  putative,-0.28200636122121964,0.3880909034257883
Tb927.7.3690,0.0072697368489734755,6.619814730671644,0.03651993385923902,0.848445763851683,0.8919362961689702,0.07137591435133399,-0.049666162675734135,hypothetical protein,-0.07137591435133399,1.4374700176819208
Tb927.7.3700,-0.024057953315265845,6.018649327423547,0.5399761752919239,0.46244260034857365,0.5753693821067591,0.33494216540906,-0.24005325251846998,hypothetical protein  conserved,-0.33494216540906,0.2676254015983458
Tb927.7.3710,0.0482213845297691,5.559809346499158,1.3175593292366088,0.2510305449252163,0.3574282700691092,0.6002734311668553,-0.4468111008245802,hypothetical protein  conserved,-0.6002734311668553,-0.11977018045379935
Tb927.7.3720,-0.15774964507378667,4.369280389863947,9.159273632216395,0.002474607755082144,0.006866914498274298,2.6064936303884174,-2.1632383600848746,hypothetical protein,-2.6064936303884174,-0.961861033708412
Tb927.7.3730,-0.046686033736366,2.759246379771095,0.3083240256848292,0.5787104556328221,0.6795657624821112,0.23753867111386903,-0.16776850964356296,RNA-binding protein  putative,-0.23753867111386903,0.5109926322121905
Tb927.7.3740,-0.06716857449581999,7.821486923335336,4.810575741490609,0.02828559353752815,0.057816361394665644,1.5484347037056554,-1.2379492436225097,SUMO-interacting motif-containing protein,-1.5484347037056554,-0.6821970569120848
Tb927.7.3750,0.030201725960449906,6.26180087794672,0.7052366631388871,0.4010296741527674,0.5155415282945253,0.39682349061175726,-0.2877363453509193,TFIIF-stimulated CTD phosphatase  putative,-0.39682349061175726,0.15166511811829603
Tb927.7.3760,0.3489394893509075,7.577519869481791,100.77616227081259,1.0298834560268032e-23,2.1121618575570107e-22,22.987211918273633,-21.675272804343507,phosphatidylserine synthase  putative,-22.987211918273633,-2.0033578156555487
Tb927.7.3770,0.03714189250207259,5.841309681926409,1.0789393937083114,0.2989349420474446,0.4111529125320206,0.5244233179769198,-0.385996628931259,Bifunctional NAD(P)H-hydrate repair enzyme,-0.5244233179769198,-0.03299705013491489
Tb927.7.3780,0.13189013195075203,6.733680761085263,16.774340965882814,4.209873076244795e-05,0.00017343690866672922,4.375730997541396,-3.7608584759220687,Nuclear poly(A) polymerase 2,-4.375730997541396,-1.2246454665159718
Tb927.7.3790,-0.12250283875699779,5.4226920432406605,9.33238398757972,0.0022513926327377373,0.00629843765161806,2.647548759392308,-2.2007671653763565,ras-like small GTPase  putative,-2.647548759392308,-0.9699925998448332
Tb927.7.3800,-0.04304808694125185,4.049848933721967,0.5607108741663129,0.4539739623102111,0.566923457814873,0.3429690554012148,-0.24647557266366785,hypothetical protein  conserved,-0.3429690554012148,0.2512610213143272
Tb927.7.3810,0.03578618474063431,6.257924186137208,1.2182889568659598,0.26969670645632815,0.3790193750009071,0.5691243571310035,-0.42133858886857967,'Cold-shock' DNA-binding domain containing protein  putative,-0.5691243571310035,-0.0857503075816825
Tb927.7.3820,0.01865042566066821,5.477421589250439,0.18902762421584285,0.6637271525142615,0.7491357648394019,0.17801041537602846,-0.12543946857894173,hypothetical protein  conserved,-0.17801041537602846,0.7234747240391917
Tb927.7.3830,0.1349081083772997,5.054623973064562,4.7174111054045085,0.029858665147612887,0.060539207373074756,1.5249296116138085,-1.2179632694672113,kinesin K39  putative,-1.5249296116138085,-0.6737037250964201
Tb927.7.3840,-0.029086171371080605,2.975672844521819,0.1371767999382083,0.7111039440531423,0.7876955664029335,0.1480669125905497,-0.10364159897928059,kinesin-like protein  fragment  putative,-0.1480669125905497,0.8627193325854778
Tb927.7.3850,0.12030016761531112,6.226989661226093,14.053189026519075,0.00017771222592825566,0.000640592699611742,3.7502826933509654,-3.193418014995335,hypothetical protein  conserved,-3.7502826933509654,-1.1477748879040706
Tb927.7.3860,0.1015558952078347,5.459425163140549,5.268160873894178,0.021718947085218755,0.04612981077022081,1.6631612327739536,-1.3360183269138983,PQ loop repeat  putative,-1.6631612327739536,-0.7216590285482416
Tb927.7.3870,-0.1022933563120348,5.471984731768861,4.570991386478234,0.03251774189332162,0.06516981633862419,1.4878796204371216,-1.185953502930048,hypothetical protein  conserved,-1.4878796204371216,-0.660010402910749
Tb927.7.3880,0.12146488545888845,6.493872709676209,12.201549293002905,0.00047749843739210124,0.0015644912705331793,3.3210280453013827,-2.805626855764734,Basal body protein,-3.3210280453013827,-1.0864149787634896
Tb927.7.3890,-0.06360838826072236,5.405845017411899,1.4115339377020035,0.23480191770599837,0.3386394854131923,0.6292983603812718,-0.47026240447492984,hypothetical protein  conserved,-0.6292983603812718,-0.14969132440962735
Tb927.7.3900,0.11453629846295207,5.374684350446815,8.026884939747685,0.004608803614635409,0.011904031219810093,2.3364117971688763,-1.9243059428051295,vacuolar transporter chaperone  putative,-2.3364117971688763,-0.9045470376882703
Tb927.7.3910,-0.03199614333025554,5.292540944344757,0.5390412733865446,0.46283032561504023,0.5755820605567048,0.33457819290137764,-0.23989275038978128,NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit  putative,-0.33457819290137764,0.26837798042035993
Tb927.7.3920,0.2378220644456839,6.5479563715752125,45.45042363959012,1.56551669982297e-11,1.466395103183047e-10,10.805342295276525,-9.833748998307795,hypothetical protein  conserved,-10.805342295276525,-1.6575379355993252
Tb927.7.3930,0.016670329962501004,6.661349966092123,0.22128151059639833,0.638065201684897,0.7281748314815717,0.1951349399542019,-0.1377643360276858,hypothetical protein  conserved,-0.1951349399542019,0.6550548724777107
Tb927.7.3940,-0.03467484954926274,7.521776592577302,1.2036946393472476,0.272584487451783,0.3823901838627116,0.5644988631227176,-0.4174932647980696,mitochondrial carrier protein,-0.5644988631227176,-0.08051632640142703
Tb927.7.3950,0.0631722267970587,6.456614966284559,2.045193222979915,0.15268759652852842,0.23847266824598873,0.8161962411230513,-0.6225613889934434,RNA-editing 3' terminal uridylyl transferase 1,-0.8161962411230513,-0.3107343449642866
Tb927.7.3960,-0.1747061617762814,4.8958425449889456,11.755787070723432,0.000606543571858356,0.001938541915600911,3.2171379955592316,-2.712524804139682,Mitochondrial ribosomal protein L16,-3.2171379955592316,-1.0702517112175771
Tb927.7.3970,-0.49210750093007927,7.364597735279178,227.03272468614946,2.6452928873470105e-51,1.3783935419290775e-49,50.577526235796434,-48.86062677031854,hypothetical protein  conserved,-50.577526235796434,-2.356088461273704
Tb927.7.3980,-0.12725579653785815,8.134547237341705,16.60508021255341,4.602756630059774e-05,0.000187916955973044,4.336981987742639,-3.7260340312177704,tc40 antigen-like,-4.336981987742639,-1.22024097784378
Tb927.7.3990,0.010546438179013186,6.7000642624012965,0.10223148629925749,0.7491680206415202,0.8174379465181905,0.12542076941124658,-0.08754520564945456,mitochondrial DNA polymerase I protein C,-0.12542076941124658,0.9904153251403722
Tb927.7.4000,0.23570312859595746,6.359672123908702,50.92720840352485,9.585560226657507e-13,9.865343586601643e-12,12.018382499767043,-11.005887784697986,glutathione synthetase  putative,-12.018382499767043,-1.7069498707928545
Tb927.7.4010,-0.028807252273630755,4.972737645057653,0.42763163584189456,0.5131533625506447,0.6213576605323196,0.28975282093950466,-0.20665834300837083,hypothetical protein  conserved,-0.28975282093950466,0.36893017352092433
Tb927.7.4020,0.20626225136994994,4.8648754545858,23.491293316166495,1.2548033852112267e-06,6.671892980550548e-06,5.901424318332141,-5.175750928546743,protein phosphatase 2C  putative,-5.901424318332141,-1.3709069275742212
Tb927.7.4030,0.1017020005367954,5.860323222139109,8.383235449026873,0.003786976854366198,0.010015488112662427,2.421707349236649,-1.999327880172688,hypothetical protein  conserved,-2.421707349236649,-0.9234116637940721
Tb927.7.4040,0.08726469992735275,6.207099414085902,6.376504524949926,0.011564096522837174,0.026746920348956912,1.936888292030728,-1.5727262156034993,hypothetical protein  conserved,-1.936888292030728,-0.804582672210695
Tb927.7.4050,0.1508508691811323,6.468393693330257,24.006600812938018,9.600599872242718e-07,5.203036964660355e-06,6.01770163018276,-5.283743088674213,hypothetical protein  conserved,-6.01770163018276,-1.3803306709819387
Tb927.7.4060,-0.04050648150425048,7.234253040843295,1.1926134277204739,0.2748030301358477,0.38465862411513696,0.5609784828059998,-0.41492452615713554,cysteine peptidase  Clan CA  family C2  putative,-0.5609784828059998,-0.07649969479009697
Tb927.7.4070,0.3791554124212741,7.071687384227036,140.80888257047204,1.7714680898853488e-32,5.096683958404289e-31,31.75166666636864,-30.29271229585538,cysteine peptidase  Clan CA  family C2  putative,-31.75166666636864,-2.148630052033817
Tb927.7.4080,0.048038675940562534,6.7159324252678365,2.0662176715249725,0.15059459842603717,0.23575335543072404,0.8221906052657061,-0.6275421173194676,DNA excision repair protein ERCC 6,-0.8221906052657061,-0.3151760715701153
Tb927.7.4090,-0.04317468618506224,6.35158583646592,1.8530970821683375,0.17342361461172,0.2645448155667667,0.7608917661603517,-0.5775007451612479,CMGC/DYRK protein kinase  putative,-0.7608917661603517,-0.267898172230694
Tb927.7.4100,-0.06044041285886319,6.392464627633294,3.32624887288389,0.06818221302654778,0.12248708053643759,1.1663289067501272,-0.9119097165862191,Domain of unknown function (DUF4201)  putative,-1.1663289067501272,-0.5219547403966072
Tb927.7.4110,0.07299194930101947,4.611510520971544,1.5374534473022266,0.21499725277526502,0.3160376501196535,0.6675670894433046,-0.5002611760360458,kinesin  putative,-0.6675670894433046,-0.18680197460300385
Tb927.7.4120,-0.009472085859677692,7.310969551745212,0.07680690532471424,0.7816721574756935,0.841934281390716,0.10697535698239467,-0.07472180677025365,hypothetical protein  conserved,-0.10697535698239467,1.114599732968422
Tb927.7.4130,-0.06660136573060173,5.790952167096764,3.783247017577307,0.051768109619881424,0.09685179976623827,1.2859376935586815,-1.0138923045134447,hypothetical protein  conserved,-1.2859376935586815,-0.5778646983819447
Tb927.7.4140,-0.11836701273280588,4.428659238465719,3.9468430818430296,0.046959386080912435,0.08918353169173286,1.3282775894311167,-1.0497153334681155,mitochondrial ribosomal protein L21,-1.3282775894311167,-0.596249860106083
Tb927.7.4150,-0.014511362145610855,7.850752508236633,0.22689826121910528,0.6338333199424334,0.7245207164665336,0.19802493414733438,-0.13994919208587625,hypothetical protein  conserved,-0.19802493414733438,0.6441688322148491
Tb927.7.4160,0.17545031512910894,8.101275164701127,32.20849080733508,1.384842430381056e-08,9.717380624953156e-08,7.858599638519392,-7.012450785838714,Fatty acid elongase,-7.858599638519392,-1.5079703755678413
Tb927.7.4170,-1.1500284384601254,7.416233996379186,947.2994209918206,5.12605840850151e-208,3.4342150356765593e-205,207.29021644958655,-204.46417251468358,Fatty acid elongase,-207.29021644958655,-2.976487271855877
Tb927.7.4180,-0.055826847301913986,7.934764649273056,3.4776464299848975,0.062203150293171305,0.1133449192429254,1.206187619806049,-0.9455979426236175,Fatty acid elongase,-1.206187619806049,-0.5412854254780499
Tb927.7.4190,0.20189123052593133,5.806976557585448,28.49957864206719,9.37188814836287e-08,5.92331960284444e-07,7.028172903263154,-6.227434833624964,zinc finger domain  LSD1 subclass  putative,-7.028172903263154,-1.4548384391391112
Tb927.7.4200,-0.03246692821895398,4.877083666408607,0.5061507708388109,0.47680992244556675,0.5879262750996213,0.32165471547730345,-0.23067713025863912,hypothetical protein  conserved,-0.32165471547730345,0.29572009740918764
Tb927.7.4210,-0.050482958756764736,3.578285767980689,0.6061558292824962,0.43623889063773486,0.5500981403945767,0.36027561973743444,-0.25955982317919046,hypothetical protein  conserved,-0.36027561973743444,0.2174157139561812
Tb927.7.4220,-0.01634325900520694,6.714668107668655,0.13483600496482318,0.7134696717802114,0.789694344447785,0.1466244831778432,-0.10254097226161626,WD domain  G-beta repeat/Dip2/Utp12 Family  putative,-0.1466244831778432,0.8701941236046061
Tb927.7.4230,-0.02639657994547218,6.420311990215112,0.3528397935379388,0.5525099772307387,0.655916198604275,0.25765987507790855,-0.18315164356422167,Enriched in surface-labeled proteome protein 12,-0.25765987507790855,0.45242244071890075
Tb927.7.4240,0.0766638885290973,5.239211559709534,3.9744215674479144,0.04619631732608771,0.08794803632756808,1.3353926441128372,-1.055773852870784,hypothetical protein  conserved,-1.3353926441128372,-0.5992739308931072
Tb927.7.4250,0.05556388416704926,4.797204524599813,1.140644704078765,0.28551613952411714,0.39704720440494257,0.5443693371268845,-0.40115785748400146,hypothetical protein  conserved,-0.5443693371268845,-0.05715038842589784
Tb927.7.4260,0.06326793466674081,7.2155553751144055,2.709083656322278,0.09977829100630439,0.16876421930364227,1.000963938890401,-0.7727196252824369,Enriched in surface-labeled proteome protein 13,-1.000963938890401,-0.43282241622481793
Tb927.7.4270,-0.05682905920113025,5.6374998077002205,2.206443795092305,0.13743516566468186,0.21905237858121776,0.8619021297211981,-0.6594520266716576,hypothetical protein  conserved,-0.8619021297211981,-0.34369286910831565
Tb927.7.4280,0.26242869516277145,5.772118550734744,47.96904494582443,4.330016457448573e-12,4.224618692083494e-11,11.363510452984851,-10.374212483731384,hypothetical protein  conserved,-11.363510452984851,-1.6809610718349322
Tb927.7.4290,0.7581984505351304,7.026674378865241,348.13556899419575,1.079316772055292e-77,1.0693596947919651e-75,76.96685107416289,-74.97087618890906,Nuclear distribution protein C homolog,-76.96685107416289,-2.5417483973973254
Tb927.7.4300,0.17223966064174814,5.434520149164873,19.06778814581368,1.2615634570270263e-05,5.7738894850075585e-05,4.899090899451956,-4.238531532978803,F-box domain containing protein  putative,-4.899090899451956,-1.280300318018209
Tb927.7.4310,-0.0586104995124571,5.578316093017205,2.085711840080073,0.14868290015310748,0.2332537602870282,0.8277389763077665,-0.6321713462578042,pyridine nucleotide-disulphide oxidoreductase  putative,-0.8277389763077665,-0.31925430653165543
Tb927.7.4320,-0.04681817606974548,5.13524596617907,1.2118716655081254,0.27096175987886023,0.380493162963937,0.5670919956400877,-0.4196531426088143,mRNA capping enzyme  beta chain  putative,-0.5670919956400877,-0.08345663145348642
Tb927.7.4330,0.06735874623117026,6.604313097378081,3.3304516692616914,0.06800819590761749,0.12228534214298288,1.167438745779592,-0.9126255969941883,Iguana/Dzip1-like DAZ-interacting protein N-terminal  putative,-1.167438745779592,-0.5225031356583177
Tb927.7.4340,-0.023139828885814336,6.515966794125489,0.42663749983663735,0.5136435052237313,0.6218976312386123,0.2893381989609698,-0.20628109737840278,Protein of unknown function (DUF1253)  putative,-0.2893381989609698,0.3699409743522137
Tb927.7.4350,0.11436982425857788,4.011992927151537,3.4153343683257766,0.06459332674674131,0.1169579812097688,1.1898123474347666,-0.9319701365988019,hypothetical protein  conserved,-1.1898123474347666,-0.5334332284304897
Tb927.7.4360,-0.14679899730106663,5.680830343018307,10.8156079906076,0.0010064796668995048,0.0030749538400888453,2.9971949943893783,-2.512161399285367,hypothetical protein  conserved,-2.9971949943893783,-1.0340509379724472
Tb927.7.4370,0.05452035907042138,6.606170151561634,2.310717695423957,0.12848471344234452,0.20789119422649513,0.8911485397455532,-0.6821639059539324,hypothetical protein  conserved,-0.8911485397455532,-0.363746890174643
Tb927.7.4380,-0.01399622135565368,5.828918729075566,0.15750884777837015,0.6914604933164945,0.7716832390140359,0.16023262831647012,-0.11256093253839304,Bromodomain  putative,-0.16023262831647012,0.8026950454718582
Tb927.7.4390,-0.6923376785470452,5.930985097994361,197.88578575196254,6.042445594585128e-45,2.681740286126756e-43,44.21878725123522,-42.571583283816096,threonine synthase  putative,-44.21878725123522,-2.296414599708201
Tb927.7.4400,-0.035299382701084875,5.622379398318003,0.8856309456297833,0.34666403289898406,0.46033902355439116,0.46009121494525596,-0.3369222078216985,inositol hexakisphosphate kinase,-0.46009121494525596,0.052747216788942876
Tb927.7.4410,0.02752897536314508,5.961275283077445,0.5852235438504505,0.44427211135313693,0.5582266977429029,0.3523509482166734,-0.2531893967883515,hypothetical protein  conserved,-0.3523509482166734,0.23267821030022504
Tb927.7.4420,0.030566673057978604,6.8854535816618965,0.5890137953923329,0.4428007314959058,0.5566762122612724,0.3537916703489313,-0.25439733645198287,proteasome alpha 3 subunit  putative,-0.3537916703489313,0.22987453340881664
Tb927.7.4430,-0.03070705315716004,5.251257962016131,0.6074887533751938,0.4357349086275225,0.5496596816534219,0.36077764544180935,-0.2599061180053738,hypothetical protein  conserved,-0.36077764544180935,0.21646175788159389
Tb927.7.4440,-0.0018480831448769912,5.291071485572158,0.0018117622841504755,0.9660484547795762,0.9764612127816655,0.01500108982091196,-0.010345003179453577,NAD dependent epimerase/dehydratase family  putative,-0.01500108982091196,2.7418987853867063
Tb927.7.4450,-0.09738919388066576,6.862285644851379,9.873355341290505,0.0016768942220415136,0.004844399344949088,2.775494331688815,-2.314760063266571,SUMO-interacting motif-containing protein,-2.775494331688815,-0.9944647675199201
Tb927.7.4460,0.05433104724428526,6.958356071487632,3.0304166950812608,0.08171702757418892,0.14288800160840964,1.087687439048957,-0.8450042376473207,von Willebrand factor type A domain containing protein  putative,-1.087687439048957,-0.48150234993197494
Tb927.7.4470,0.0590128226354468,7.62687166975236,3.380140242462897,0.06598644000660428,0.11923304349235368,1.1805453013574194,-0.9236033702863017,hypothetical protein  conserved,-1.1805453013574194,-0.5289347195866007
Tb927.7.4480,-0.5742262842404448,5.734075039529086,262.2755080791426,5.476686327053291e-59,3.583790694665709e-57,58.261482132237354,-56.44565736251608,adenosine 5'-monophosphoramidase  putative,-58.261482132237354,-2.418757737015421
Tb927.7.4490,-0.07522555071840978,5.991351903940309,5.1022418517944885,0.023894941248216752,0.0500637272406793,1.621694032965185,-1.3004768203330401,hypothetical protein  conserved,-1.621694032965185,-0.7077610407908942
Tb927.7.4500,-0.20226054129564822,7.589186743006611,41.72817531374933,1.0488654091307468e-10,9.176920050410745e-10,9.979280237089538,-9.037303051865093,PX domain containing protein  putative,-9.979280237089538,-1.6204293943331864
Tb927.7.4510,-0.011756033936581433,5.214232590160295,0.06634348468938,0.7967370174689509,0.8533262103205442,0.0986850044623653,-0.06888491460085194,Domain of unknown function (DUF4201)  putative,-0.0986850044623653,1.178201720913868
Tb927.7.4515,0.05681698907591788,4.06719175928721,1.0578816715685782,0.30369882420985145,0.41600026850437155,0.5175568894783824,-0.3809063890609272,Bardet-Biedl syndrome 18 protein,-0.5175568894783824,-0.024437092785396606
Tb927.7.4520,0.13500832719556566,8.205169824671174,16.128189458603593,5.919633512071523e-05,0.00023666758704556483,4.227705179866924,-3.6258612170652373,Thioredoxin-like  putative,-4.227705179866924,-1.2075856164731948
Tb927.7.4530,-0.24708292657759182,5.038646785317399,32.854851049618304,9.930296060900943e-09,7.088246335911485e-08,8.00303780329728,-7.149461197939845,hypothetical protein  conserved,-8.00303780329728,-1.5165995026184385
Tb927.7.4540,0.12717196727962043,4.012775640228388,4.594046649781726,0.03208318119060437,0.06447340039574531,1.4937225760166615,-1.1906194240317283,hypothetical protein  conserved,-1.4937225760166615,-0.6621954008807579
Tb927.7.4550,-0.2870188201829517,3.774412379892147,19.974991260603545,7.846168555525297e-06,3.7217715916279634e-05,5.105342366363476,-4.42925028341896,Mitochondrial ribosomal protein L7/L12,-5.105342366363476,-1.3004865979748907
Tb927.7.4560,-0.15205848329835286,5.151308924860642,13.381181600445501,0.0002541615577901737,0.0008835678172843967,3.594890136323799,-3.053760111078487,Histone acetyltransferase 1,-3.594890136323799,-1.1264944646945618
Tb927.7.4570,-0.17121437037491366,6.030967436716422,16.579550119990614,4.665135404488464e-05,0.00019009843508365287,4.331135746436506,-3.721021458291483,inosine-guanine nucleoside hydrolase,-4.331135746436506,-1.2195727419527131
Tb927.7.4580,-0.06120116537270187,5.172010873128172,2.3424076973775545,0.12589483579233068,0.20464638298813406,0.8999920842916063,-0.68899592686614,Cornifin (SPRR) family  putative,-0.8999920842916063,-0.369662486514186
Tb927.7.4590,-0.16559820387853186,4.629298429955585,10.528249127339231,0.0011756353886750257,0.003541000702904932,2.929727349381524,-2.4508739870324274,chaperone protein DnaJ  putative,-2.929727349381524,-1.022356152993723
Tb927.7.4600,-0.08665690792881237,4.999639806821644,4.340638631724124,0.03721296259207378,0.07306016895170053,1.429305753623383,-1.136319327816596,Calponin homology (CH) domain containing protein  putative,-1.429305753623383,-0.637553631316519
Tb927.7.4610,0.10428308964933224,4.307723521352869,2.843808369509965,0.09172657679189142,0.1571673619394861,1.0375048139287146,-0.8036376364216217,hypothetical protein  conserved,-1.0375048139287146,-0.453900328039319
Tb927.7.4620,-0.0940020457698166,4.4978361447634025,3.1532932760136436,0.07577389013521528,0.13386022856759716,1.120480416051487,-0.8733484377699798,hypothetical protein  conserved,-1.120480416051487,-0.49876436473179253
Tb927.7.4630,0.16204214295421615,3.773837961294419,6.91176019330034,0.008563065254823952,0.02060084902019805,2.0673707464252598,-1.686114880738185,Miro-like protein  putative,-2.0673707464252598,-0.8395886616853805
Tb927.7.4640,0.04196031958136913,4.1637329330224,0.5439208974847691,0.46081230651761557,0.5739856875074222,0.33647593110106894,-0.24109893672057175,hypothetical protein  conserved,-0.33647593110106894,0.2644642552352521
Tb927.7.4645,0.4185186269911045,0.5918645620105454,5.8983255651797615,0.015155285901611297,0.03384977255909975,1.819435866335556,-1.4704442450485498,hypothetical protein,-1.819435866335556,-0.7707287402840857
Tb927.7.4650,0.019383227892286657,5.676320845404612,0.26363380036259265,0.60763460422296,0.7035479587534215,0.2163575014400172,-0.15270629266838964,J Biosynthesis Protein 2,-0.2163575014400172,0.5789989098219337
Tb927.7.4660,0.30998915770654806,4.530055685237435,40.063083739898055,2.4589224808995586e-10,2.0790012249865318e-09,9.609255162456172,-8.682145254773998,hypothetical protein  conserved,-9.609255162456172,-1.602744374804725
Tb927.7.4670,0.14319100756517777,3.679827263555207,4.750858328568762,0.029283684256081598,0.05954504318525972,1.5333742844637623,-1.2251543854303772,ribosomal RNA processing protein 4,-1.5333742844637623,-0.6767720798744368
Tb927.7.4680,-0.15361098405742707,3.998925249132266,7.321340914593737,0.0068140552708397285,0.016786367292145707,2.166594348061456,-1.7750432785893488,hypothetical protein  conserved,-2.166594348061456,-0.8645906300305507
Tb927.7.4690,-0.19223180714957294,5.449804775138369,19.24069738456391,1.1523049468743664e-05,5.314861879500098e-05,4.938432573673932,-4.274508017264931,hypothetical protein,-4.938432573673932,-1.2842208091144238
Tb7.NT.53,-0.19087172122444904,1.9373170425006563,3.457738531921522,0.06295636467767457,0.11446968212142015,1.2009603576186194,-0.9413095232007301,Noncoding RNA  putative,-1.2009603576186194,-0.5387921495981263
Tb927.7.4700,-0.15210994735342026,6.498050413632207,19.93992739530795,7.991385120800514e-06,3.7880996382932084e-05,5.09737793931116,-4.421578606281271,WD domain  G-beta repeat  putative,-5.09737793931116,-1.2997235726378975
Tb927.7.4710,-0.029667651785273273,4.667604621687084,0.3325802263407738,0.5641436927812842,0.6661857993738365,0.24861026297808675,-0.17640462910403365,Mitochondrial ribosomal protein L46,-0.24861026297808675,0.47810357546037463
Tb927.7.4720,-0.03677971214141772,3.3368500948320468,0.20924059246285154,0.6473632719745023,0.7358611839225396,0.1888519438449045,-0.1332041051495802,hypothetical protein,-0.1888519438449045,0.6793540589419498
Tb927.7.4730,-0.24986712237666667,5.7455327367042415,46.45155272507293,9.39119091732938e-12,8.939422531522805e-11,11.027279330414508,-10.048690534836437,pumilio/PUF RNA binding protein 5,-11.027279330414508,-1.667000235631285
Tb927.7.4740,0.07718088089616908,4.875505237479145,2.0542680455793114,0.1517801783738204,0.23739000160917662,0.8187849411213893,-0.6245375766089111,hypothetical protein  conserved,-0.8187849411213893,-0.31265711069304875
Tb927.7.4750,-0.06982208798920617,4.675503381193671,2.1880459089235442,0.1390856711984051,0.22115690642974245,0.8567176093321873,-0.6552994936559313,hypothetical protein  conserved,-0.8567176093321873,-0.3400564299936589
Tb927.7.4760,0.03306777731692863,5.181788125155838,0.39780998393404055,0.5282224450881992,0.634850638983929,0.2771831488109429,-0.1973284389522257,hypothetical protein  conserved,-0.2771831488109429,0.40032432148043534
